Scenario,Period,Scope,Processor,Interface,Orientation,RoegenType,Value,Unit,Level,System,Subsystem,Sphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,CropProduction,Output,flow,5633.28,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,Diesel,Input,Flow,136303.756,l,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,Fertilizer,Input,flow,42927.187,kg,“n-3”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,FertilizerK2O,Input,Flow,9133.444,kg,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,FertilizerN,Input,Flow,20093.577,kg,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,FertilizerP2O5,Input,Flow,13700.166,kg,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,GreenWater,Input,Flow,1940969.859,m3,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,HA,Input,Flow,6061.021,h,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,LU,Input,Flow,456.672,ha,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,Maize,Output,Flow,5633.28,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeProcessing,Bioethanol,Output,Flow,1728.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeProcessing,Biofuel,Output,flow,1728.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeProcessing,BlueWaterIn,Input,Flow,15016.32,m3,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeProcessing,BlueWaterOut,Output,Flow,4821.12,m3,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeProcessing,CropProduction,Input,flow,5633.28,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeProcessing,Elec,Input,Flow,703307.923,kWh,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeProcessing,HA,Input,Flow,1209.6,h,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeProcessing,Heat,Input,Flow,25163136.0,MJ,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalMaize.MaizeProcessing,Maize,Input,Flow,5633.28,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat,Bioethanol,Output,Flow,480.0,tonnes,“n-2”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat,Biofuel,Output,flow,480.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat,BlueWater,Input,flow,0.0,m3,“n-2”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat,CropProduction,Input,flow,3264.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat,CropProduction,Output,flow,3264.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat,Diesel,Input,flow,38278.333,l,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat,Elec,Input,flow,404166.624,kWh,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat,Fertilizer,Input,flow,87669.768,kg,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat,FertilizerK2O,Input,flow,4194.726,kg,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat,FertilizerN,Input,flow,79699.789,kg,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat,FertilizerP2O5,Input,flow,3775.253,kg,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat,GreenWater,Input,flow,1667196.006,m3,“n-2”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat,HA,Input,fund,6239.302,h,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat,Heat,Input,flow,14075520.0,MJ,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat,LU,Input,fund,419.473,ha,“n-2”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat,Wheat,Input,flow,3264.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat,Wheat,Output,flow,3264.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,BlueWater,Input,Flow,0.0,m3,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,CropProduction,Output,flow,3264.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,Diesel,Input,Flow,38278.333,l,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,Fertilizer,Input,flow,87669.768,kg,“n-3”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,FertilizerK2O,Input,Flow,4194.726,kg,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,FertilizerN,Input,Flow,79699.789,kg,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,FertilizerP2O5,Input,Flow,3775.253,kg,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,GreenWater,Input,Flow,1667196.006,m3,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,HA,Input,Flow,5567.302,h,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,LU,Input,Flow,419.473,ha,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,Wheat,Output,Flow,3264.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatProcessing,Bioethanol,Output,Flow,960.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatProcessing,Biofuel,Output,flow,960.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatProcessing,BlueWaterIn,Input,Flow,4212.48,m3,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatProcessing,BlueWaterOut,Output,Flow,4166.4,m3,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatProcessing,CropProduction,Input,flow,3264.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatProcessing,Elec,Input,Flow,404166.624,kWh,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatProcessing,HA,Input,Flow,672.0,h,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatProcessing,Heat,Input,Flow,14075520.0,MJ,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.ExternalWheat.WheatProcessing,Wheat,Input,Flow,3264.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize,Bioethanol,Output,Flow,1920.0,tonnes,“n-2”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize,Biofuel,Output,flow,1920.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize,BlueWater,Input,flow,91660.42,m3,“n-2”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize,CropProduction,Input,flow,5633.28,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize,CropProduction,Output,flow,5633.28,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize,Diesel,Input,flow,136303.756,l,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize,Elec,Input,flow,703307.923,kWh,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize,Fertilizer,Input,flow,42927.187,kg,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize,FertilizerK2O,Input,flow,9133.444,kg,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize,FertilizerN,Input,flow,20093.577,kg,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize,FertilizerP2O5,Input,flow,13700.166,kg,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize,GreenWater,Input,flow,1940969.859,m3,“n-2”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize,HA,Input,fund,7270.621,h,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize,Heat,Input,flow,25163136.0,MJ,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize,LU,Input,fund,456.672,ha,“n-2”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize,Maize,Input,flow,5633.28,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize,Maize,Output,flow,5633.28,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeCrop,BlueWater,Input,Flow,91660.42,m3,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeCrop,CropProduction,Output,flow,5633.28,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeCrop,Diesel,Input,Flow,136303.756,l,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeCrop,Fertilizer,Input,flow,42927.187,kg,“n-3”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeCrop,FertilizerK2O,Input,Flow,9133.444,kg,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeCrop,FertilizerN,Input,Flow,20093.577,kg,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeCrop,FertilizerP2O5,Input,Flow,13700.166,kg,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeCrop,GreenWater,Input,Flow,1940969.859,m3,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeCrop,HA,Input,Flow,6061.021,h,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeCrop,LU,Input,Flow,456.672,ha,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeCrop,Maize,Output,Flow,5633.28,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeProcessing,Bioethanol,Output,Flow,1728.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeProcessing,Biofuel,Output,flow,1728.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeProcessing,BlueWaterIn,Input,Flow,15016.32,m3,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeProcessing,BlueWaterOut,Output,Flow,4821.12,m3,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeProcessing,CropProduction,Input,flow,5633.28,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeProcessing,Elec,Input,Flow,703307.923,kWh,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeProcessing,HA,Input,Flow,1209.6,h,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeProcessing,Heat,Input,Flow,25163136.0,MJ,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Maize.MaizeProcessing,Maize,Input,Flow,5633.28,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat,Bioethanol,Output,Flow,480.0,tonnes,“n-2”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat,Biofuel,Output,flow,480.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat,BlueWater,Input,flow,0.0,m3,“n-2”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat,CropProduction,Input,flow,3264.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat,CropProduction,Output,flow,3264.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat,Diesel,Input,flow,38278.333,l,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat,Elec,Input,flow,404166.624,kWh,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat,Fertilizer,Input,flow,87669.768,kg,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat,FertilizerK2O,Input,flow,4194.726,kg,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat,FertilizerN,Input,flow,79699.789,kg,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat,FertilizerP2O5,Input,flow,3775.253,kg,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat,GreenWater,Input,flow,1667196.006,m3,“n-2”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat,HA,Input,fund,6239.302,h,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat,Heat,Input,flow,14075520.0,MJ,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat,LU,Input,fund,419.473,ha,“n-2”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat,Wheat,Input,flow,3264.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat,Wheat,Output,flow,3264.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatCrop,BlueWater,Input,Flow,0.0,m3,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatCrop,CropProduction,Output,flow,3264.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatCrop,Diesel,Input,Flow,38278.333,l,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatCrop,Fertilizer,Input,flow,87669.768,kg,“n-3”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatCrop,FertilizerK2O,Input,Flow,4194.726,kg,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatCrop,FertilizerN,Input,Flow,79699.789,kg,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatCrop,FertilizerP2O5,Input,Flow,3775.253,kg,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatCrop,GreenWater,Input,Flow,1667196.006,m3,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatCrop,HA,Input,Flow,5567.302,h,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatCrop,LU,Input,Flow,419.473,ha,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatCrop,Wheat,Output,Flow,3264.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatProcessing,Bioethanol,Output,Flow,960.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatProcessing,Biofuel,Output,flow,960.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatProcessing,BlueWaterIn,Input,Flow,4212.48,m3,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatProcessing,BlueWaterOut,Output,Flow,4166.4,m3,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatProcessing,CropProduction,Input,flow,3264.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatProcessing,Elec,Input,Flow,404166.624,kWh,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatProcessing,HA,Input,Flow,672.0,h,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatProcessing,Heat,Input,Flow,14075520.0,MJ,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.Cereals.Wheat.WheatProcessing,Wheat,Input,Flow,3264.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,Bioethanol,Output,Flow,19200.0,tonnes,“n-1”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,Biofuel,Output,flow,19200.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,BlueWater,Input,flow,11632.23,m3,“n-1”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,CropProduction,Input,flow,104832.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,CropProduction,Output,flow,104832.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,Diesel,Input,flow,64142.294,l,“n-1”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,Elec,Input,flow,1498807.642,kWh,“n-1”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,Fertilizer,Input,flow,151242.153,kg,“n-1”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,FertilizerK2O,Input,flow,46433.994,kg,“n-1”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,FertilizerN,Input,flow,71641.02,kg,“n-1”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,FertilizerP2O5,Input,flow,33167.139,kg,“n-1”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,GreenWater,Input,flow,2902509.832,m3,“n-1”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,HA,Input,fund,21785.435,h,“n-1”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,Heat,Input,flow,25231104.0,MJ,“n-1”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,LU,Input,fund,663.343,ha,“n-1”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,SugarBeet,Input,flow,52992.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,SugarBeet,Output,flow,52992.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,SugarCane,Input,flow,51840.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops,SugarCane,Output,flow,51840.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet,Bioethanol,Output,Flow,3840.0,tonnes,“n-2”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet,Biofuel,Output,flow,3840.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet,BlueWater,Input,flow,5816.115,m3,“n-2”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet,CropProduction,Input,flow,26496.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet,CropProduction,Output,flow,26496.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet,Diesel,Input,flow,32071.147,l,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet,Elec,Input,flow,502287.898,kWh,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet,Fertilizer,Input,flow,75621.076,kg,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet,FertilizerK2O,Input,flow,23216.997,kg,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet,FertilizerN,Input,flow,35820.51,kg,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet,FertilizerP2O5,Input,flow,16583.569,kg,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet,GreenWater,Input,flow,1451254.916,m3,“n-2”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet,HA,Input,fund,9683.118,h,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet,Heat,Input,flow,11644416.0,MJ,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet,LU,Input,fund,331.671,ha,“n-2”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet,SugarBeet,Input,flow,26496.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet,SugarBeet,Output,flow,26496.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,BlueWater,Input,Flow,5816.115,m3,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,CropProduction,Output,flow,26496.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,Diesel,Input,Flow,32071.147,l,“n-3”,NL,Local,Biosphere
Scenario2,2011,Total,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,Fertilizer,Input,flow,75621.076,kg,“n-3”,NL,Local,Technosphere
